UniqueID,Yearplanted,RowTree,Current.name,TaxonoriginalDN,Section,PackedForSequencing,Diam.1.Bark,Diam.2.Bark,Diam.1.peeled,Diam.2.peeled,Volume.wood,Leaf.dry.weight,Wood.dry.weight,Taxonsimplified_DN,Acceptedname_ALA,Note.Gbif,Taxonresolution_ALA,Collector,Provenance,Latitudedegrees,Latitudeminutes,Latitudeseconds,Longitudedegrees,Longitudeminutes,Longitudeseconds,Row,Tree,StatusFeb2016,Drought2019,Drought2019Scale,Drought2020,Drought2020Scale,Recovery2019.2020,Regrowth,RegrowthLocation,RegrowthAge,Regrowthdieback,Timesincedeath.June2019.,Drought2006,MaturityMar2020,Maturity.at.June.2019,Yearplanted,Drought2006Scale,latitude,longitude,Binomial.Dean.Nicolle,Stateoccurrence,Regeneration.Strategy,CCA,ai_et0,et0_yr,AICorrected,MAT,TWQ,TCQ,MAP,PWM,PDM,PS,PWarmQ,PDQ,PWetQ,PCQ,MDR,ISOT,TS,MaxTWM,MinTCM,TAR,MTWQ,MeanTDQ,et0_yr_corrected,PrecDeficit,ConsevationStatusNSW
2932,2000,R190/T27,Eucalyptus exserta,Eucalyptus exserta,Exsertaria,x,9.25,8.79,7.05,7.33,1.87,1.14,0.8514,Eucalyptus exserta,Eucalyptus exserta,,Species,D.Nicolle,"Inglewood, Qld",28,29,26,151,27,5,190,27,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-28.49055556,151.4513889,Eucalyptus exserta,"Qld,NSW",Combination,Y,3765,1883,0.3765,18.09583282,23.95000076,11.39999962,709,96,31,36.41207123,264,111,264,111,13.82499981,50.45620346,507.5720215,31.39999962,4,27.39999962,23.95000076,11.39999962,0.1883,708.8117,
2937,2000,R191/T09,Eucalyptus tereticornis subsp. basaltica,Eucalyptus tereticornis subsp. basaltica,Exsertaria,x,16.12,15.18,14.12,13.33,6.51,3.53,2.2768,Eucalyptus tereticornis subsp. basaltica,Eucalyptus tereticornis subsp. basaltica,,Subspecies,D.Nicolle,"Crows Nest, Qld",27,27,14,152,12,10,191,9,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-27.45388889,152.2027778,Eucalyptus tereticornis subsp. basaltica,Qld,Combination,Y,5699,1696,0.5699,17.32916641,22,11.83333302,967,152,33,48.12838364,404,114,404,116,9.441666603,46.74092484,412.6492004,27,6.800000191,20.20000076,22,12.61666679,0.1696,966.8304,
2937,2000,R191/T11,Eucalyptus tereticornis subsp. basaltica,Eucalyptus tereticornis subsp. basaltica,Exsertaria,x,13.25,13.96,12.07,10.74,4.56,3.09,1.8812,Eucalyptus tereticornis subsp. basaltica,Eucalyptus tereticornis subsp. basaltica,,Subspecies,D.Nicolle,"Crows Nest, Qld",27,27,14,152,12,10,191,11,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-27.45388889,152.2027778,Eucalyptus tereticornis subsp. basaltica,Qld,Combination,Y,5699,1696,0.5699,17.32916641,22,11.83333302,967,152,33,48.12838364,404,114,404,116,9.441666603,46.74092484,412.6492004,27,6.800000191,20.20000076,22,12.61666679,0.1696,966.8304,
2937,2000,R191/T12,Eucalyptus tereticornis subsp. basaltica,Eucalyptus tereticornis subsp. basaltica,Exsertaria,x,10.22,11.23,9.37,8.37,3.4,2.2,2.1997,Eucalyptus tereticornis subsp. basaltica,Eucalyptus tereticornis subsp. basaltica,,Subspecies,D.Nicolle,"Crows Nest, Qld",27,27,14,152,12,10,191,12,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-27.45388889,152.2027778,Eucalyptus tereticornis subsp. basaltica,Qld,Combination,Y,5699,1696,0.5699,17.32916641,22,11.83333302,967,152,33,48.12838364,404,114,404,116,9.441666603,46.74092484,412.6492004,27,6.800000191,20.20000076,22,12.61666679,0.1696,966.8304,
2927,2000,R191/T29,Eucalyptus scopulorum,Eucalyptus scopulorum,Adnataria,x,10.31,9.25,8.05,6.92,2.48,1.84,3.2133,Eucalyptus scopulorum,Eucalyptus scopulorum,,Species,D.Nicolle,"Peregrine Point, NSW",29,36,45,152,12,10,191,29,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-29.6125,152.2027778,Eucalyptus scopulorum,NSW,Combination,Y,6759,1474,0.6759,14.08749962,19.04999924,8.550000191,997,148,40,44.18173218,403,129,403,129,9.341667175,45.12882233,424.3236694,24.20000076,3.5,20.70000076,19.04999924,8.550000191,0.1474,996.8526,Threatened
2927,2000,R191/T30,Eucalyptus scopulorum,Eucalyptus scopulorum,Adnataria,x,12.64,11.78,8.63,9.32,3.18,2.04,2.9023,Eucalyptus scopulorum,Eucalyptus scopulorum,,Species,D.Nicolle,"Peregrine Point, NSW",29,36,45,152,12,10,191,30,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-29.6125,152.2027778,Eucalyptus scopulorum,NSW,Combination,Y,6759,1474,0.6759,14.08749962,19.04999924,8.550000191,997,148,40,44.18173218,403,129,403,129,9.341667175,45.12882233,424.3236694,24.20000076,3.5,20.70000076,19.04999924,8.550000191,0.1474,996.8526,Threatened
2927,2000,R191/T31,Eucalyptus scopulorum,Eucalyptus scopulorum,Adnataria,x,11.48,11.52,8.86,8.91,2.9,2.08,2.4388,Eucalyptus scopulorum,Eucalyptus scopulorum,,Species,D.Nicolle,"Peregrine Point, NSW",29,36,45,152,12,10,191,31,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-29.6125,152.2027778,Eucalyptus scopulorum,NSW,Combination,Y,6759,1474,0.6759,14.08749962,19.04999924,8.550000191,997,148,40,44.18173218,403,129,403,129,9.341667175,45.12882233,424.3236694,24.20000076,3.5,20.70000076,19.04999924,8.550000191,0.1474,996.8526,Threatened
2902,2000,R192/T05,Eucalyptus bosistoana,Eucalyptus bosistoana,Adnataria,x,10.87,11.42,8.07,8.79,1.74,1.18,2.8005,Eucalyptus bosistoana,Eucalyptus bosistoana,,Species,D.Nicolle,"Nerrigundah, NSW",36,10,42,149,47,50,192,5,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-36.17833333,149.7972222,Eucalyptus bosistoana,"Vic,NSW",Combination,Y,6612,1374,0.6612,14.22916698,18.76666641,9.316666603,909,118,37,30.19636726,306,135,306,169,10.0583334,48.82686234,382.7380981,24.39999962,3.799999952,20.60000038,18.76666641,10.08333302,0.1374,908.8626,
2902,2000,R192/T07,Eucalyptus bosistoana,Eucalyptus bosistoana,Adnataria,x,12.49,11.34,9.65,8.81,3.64,2.26,4.0045,Eucalyptus bosistoana,Eucalyptus bosistoana,,Species,D.Nicolle,"Nerrigundah, NSW",36,10,42,149,47,50,192,7,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-36.17833333,149.7972222,Eucalyptus bosistoana,"Vic,NSW",Combination,Y,6612,1374,0.6612,14.22916698,18.76666641,9.316666603,909,118,37,30.19636726,306,135,306,169,10.0583334,48.82686234,382.7380981,24.39999962,3.799999952,20.60000038,18.76666641,10.08333302,0.1374,908.8626,
2902,2000,R192/T08,Eucalyptus bosistoana,Eucalyptus bosistoana,Adnataria,x,12.86,11.17,10.82,8.72,2.85,1.96,2.6476,Eucalyptus bosistoana,Eucalyptus bosistoana,,Species,D.Nicolle,"Nerrigundah, NSW",36,10,42,149,47,50,192,8,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-36.17833333,149.7972222,Eucalyptus bosistoana,"Vic,NSW",Combination,Y,6612,1374,0.6612,14.22916698,18.76666641,9.316666603,909,118,37,30.19636726,306,135,306,169,10.0583334,48.82686234,382.7380981,24.39999962,3.799999952,20.60000038,18.76666641,10.08333302,0.1374,908.8626,
2945,2000,R192/T21,Eucalyptus magnificata,Eucalyptus magnificata,Adnataria,x,14.66,13.57,11.46,10.38,4.75,3.08,2.086,Eucalyptus magnificata,Eucalyptus magnificata,,Species,D.Nicolle,"Enmore, NSW",30,43,9,151,43,20,192,21,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-30.71916667,151.7222222,Eucalyptus magnificata,Qld,Combination,Y,5528,1512,0.5528,13.46666718,19.25,7.183333397,836,126,38,38.02047348,318,127,318,127,12.96666622,49.87179565,486.9680481,26.5,0.5,26,19.25,7.183333397,0.1512,835.8488,Threatened
2945,2000,R192/T22,Eucalyptus magnificata,Eucalyptus magnificata,Adnataria,x,8.86,8.52,6.86,6.37,1.98,1.34,1.9411,Eucalyptus magnificata,Eucalyptus magnificata,,Species,D.Nicolle,"Enmore, NSW",30,43,9,151,43,20,192,22,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-30.71916667,151.7222222,Eucalyptus magnificata,Qld,Combination,Y,5528,1512,0.5528,13.46666718,19.25,7.183333397,836,126,38,38.02047348,318,127,318,127,12.96666622,49.87179565,486.9680481,26.5,0.5,26,19.25,7.183333397,0.1512,835.8488,Threatened
2945,2000,R192/T24,Eucalyptus magnificata,Eucalyptus magnificata,Adnataria,x,11.38,10.75,8.47,9.27,3.03,2.08,2.9029,Eucalyptus magnificata,Eucalyptus magnificata,,Species,D.Nicolle,"Enmore, NSW",30,43,9,151,43,20,192,24,Alive,Moderate,2,Slight,1,?,None evident,,,,,Moderate,Flowered,Flowered,2000,2,-30.71916667,151.7222222,Eucalyptus magnificata,Qld,Combination,Y,5528,1512,0.5528,13.46666718,19.25,7.183333397,836,126,38,38.02047348,318,127,318,127,12.96666622,49.87179565,486.9680481,26.5,0.5,26,19.25,7.183333397,0.1512,835.8488,Threatened
2939,2000,R193/T09,Eucalyptus rubida subsp. barbigerorum,Eucalyptus rubida subsp. barbigerorum,,x,10.82,10.58,8.11,9.14,2.81,1.56,3.9488,Eucalyptus rubida subsp. barbigerorum,Eucalyptus rubida subsp. barbigerorum,,Subspecies,D.Nicolle,"Glen Innes, NSW",29,38,39,151,48,57,193,9,Alive,Severe,3,Severe,3,?,None evident,,,,,None evident,,,2000,0,-29.64416667,151.8158333,Eucalyptus rubida subsp. barbigerorum,NSW,Combination,Y,5872,1518,0.5872,13.41666698,18.98333359,7.199999809,892,124,39,38.73548508,348,133,348,133,11.55000019,47.72727203,476.933075,25.20000076,1,24.20000076,18.98333359,7.199999809,0.1518,891.8482,Threatened
1245,2000,R194/T13,Eucalyptus rummeryi,Eucalyptus rummeryi,Adnataria,x,8.96,9.33,7.34,6.31,1.87,1.22,1.9233,Eucalyptus rummeryi,Eucalyptus rummeryi,,Species,D.Nicolle,"Mallanganee, NSW",28,55,59,152,42,18,194,13,Alive,Moderate,2,Slight,1,?,Scattered,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,2000,0,-28.93305556,152.705,Eucalyptus rummeryi,NSW,Combination,Y,6139,1687,0.6139,18.24166679,22.89999962,12.76666641,1036,156,31,50.01681519,420,102,420,119,11.91666698,51.81159592,409.1223145,28.79999924,5.800000191,23,22.89999962,13.71666622,0.1687,1035.8313,
1245,2000,R194/T14,Eucalyptus rummeryi,Eucalyptus rummeryi,Adnataria,x,10.25,10.23,8.07,7.99,2.64,1.7,1.8508,Eucalyptus rummeryi,Eucalyptus rummeryi,,Species,D.Nicolle,"Mallanganee, NSW",28,55,59,152,42,18,194,14,Alive,Moderate,2,Moderate,2,?,Moderate,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,,,2000,0,-28.93305556,152.705,Eucalyptus rummeryi,NSW,Combination,Y,6139,1687,0.6139,18.24166679,22.89999962,12.76666641,1036,156,31,50.01681519,420,102,420,119,11.91666698,51.81159592,409.1223145,28.79999924,5.800000191,23,22.89999962,13.71666622,0.1687,1035.8313,
2918,2000,R196/T02,Eucalyptus fergusonii subsp. fergusonii,Eucalyptus fergusonii subsp. fergusonii,Adnataria,x,9.57,8.9,6.61,7.62,1.88,1.35,2.7093,Eucalyptus fergusonii subsp. fergusonii,Eucalyptus paniculata,,Species,D.Nicolle,"Karuah, NSW",32,38,25,151,59,23,196,2,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-32.64027778,151.9897222,NA,NSW,Combination,Y,7635,1588,0.7635,17.65833282,22.20000076,12.60000038,1213,146,61,25.71297836,382,204,324,266,8.949999809,46.85863495,387.7430725,26.70000076,7.599999905,19.10000038,22.06666565,13.36666679,0.1588,1212.8412,
2918,2000,R196/T03,Eucalyptus fergusonii subsp. fergusonii,Eucalyptus fergusonii subsp. fergusonii,Adnataria,x,11.07,11.3,9.39,9.23,3.48,2.26,2.8013,Eucalyptus fergusonii subsp. fergusonii,Eucalyptus paniculata,,Species,D.Nicolle,"Karuah, NSW",32,38,25,151,59,23,196,3,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-32.64027778,151.9897222,NA,NSW,Combination,Y,7635,1588,0.7635,17.65833282,22.20000076,12.60000038,1213,146,61,25.71297836,382,204,324,266,8.949999809,46.85863495,387.7430725,26.70000076,7.599999905,19.10000038,22.06666565,13.36666679,0.1588,1212.8412,
2918,2000,R196/T04,Eucalyptus fergusonii subsp. fergusonii,Eucalyptus fergusonii subsp. fergusonii,Adnataria,x,10.54,9.92,8.18,8.05,2.88,1.9,2.2903,Eucalyptus fergusonii subsp. fergusonii,Eucalyptus paniculata,,Species,D.Nicolle,"Karuah, NSW",32,38,25,151,59,23,196,4,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-32.64027778,151.9897222,NA,NSW,Combination,Y,7635,1588,0.7635,17.65833282,22.20000076,12.60000038,1213,146,61,25.71297836,382,204,324,266,8.949999809,46.85863495,387.7430725,26.70000076,7.599999905,19.10000038,22.06666565,13.36666679,0.1588,1212.8412,
2920,2000,R196/T10,Eucalyptus rudderi,Eucalyptus rudderi,Adnataria,x,10.06,10.46,8.03,8.21,2.8,1.77,1.698,Eucalyptus rudderi,Eucalyptus rudderi,,Species,D.Nicolle,"Taree, NSW",32,2,38,152,22,9,196,10,Alive,Slight,1,Slight,1,?,Very scattered,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,2000,0,-32.04388889,152.3691667,Eucalyptus rudderi,"NSW,Qld",Combination,Y,7833,1567,0.7833,17.27499962,21.88333321,12.28333282,1228,179,46,38.14767838,465,159,389,200,10.36666679,50.32362366,386.4259338,27.20000076,6.599999905,20.60000038,21.64999962,12.98333359,0.1567,1227.8433,
2920,2000,R196/T11,Eucalyptus rudderi,Eucalyptus rudderi,Adnataria,x,8.71,9.03,7.39,7.03,2.3,1.58,2.1521,Eucalyptus rudderi,Eucalyptus rudderi,,Species,D.Nicolle,"Taree, NSW",32,2,38,152,22,9,196,11,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-32.04388889,152.3691667,Eucalyptus rudderi,"NSW,Qld",Combination,Y,7833,1567,0.7833,17.27499962,21.88333321,12.28333282,1228,179,46,38.14767838,465,159,389,200,10.36666679,50.32362366,386.4259338,27.20000076,6.599999905,20.60000038,21.64999962,12.98333359,0.1567,1227.8433,
2920,2000,R196/T12,Eucalyptus rudderi,Eucalyptus rudderi,Adnataria,x,10.27,9.48,8.24,7.42,3.2,2.14,1.6771,Eucalyptus rudderi,Eucalyptus rudderi,,Species,D.Nicolle,"Taree, NSW",32,2,38,152,22,9,196,12,Alive,Slight,1,Slight,1,?,Scattered,Tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,2000,0,-32.04388889,152.3691667,Eucalyptus rudderi,"NSW,Qld",Combination,Y,7833,1567,0.7833,17.27499962,21.88333321,12.28333282,1228,179,46,38.14767838,465,159,389,200,10.36666679,50.32362366,386.4259338,27.20000076,6.599999905,20.60000038,21.64999962,12.98333359,0.1567,1227.8433,
1242,2000,R197/T18,Eucalyptus tetrapleura,Eucalyptus tetrapleura,Adnataria,x,7.91,8.14,6.63,6.31,1.58,1.21,4.0078,Eucalyptus tetrapleura,Eucalyptus tetrapleura,,Species,D.Nicolle,"Wells Crossing, NSW",29,54,6,153,3,53,197,18,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,2000,0,-29.90166667,153.0647222,Eucalyptus tetrapleura,NSW,Combination,Y,7566,1642,0.7566,18.56666565,22.98333359,13.39999962,1243,163,35,42.95046997,462,130,428,163,9.616666794,47.140522,386.7541809,27.39999962,7,20.39999962,22.79999924,14.30000019,0.1642,1242.8358,Threatened
1242,2000,R197/T19,Eucalyptus tetrapleura,Eucalyptus tetrapleura,Adnataria,x,9.83,10.05,7.68,7.44,1.92,1.32,3.0398,Eucalyptus tetrapleura,Eucalyptus tetrapleura,,Species,D.Nicolle,"Wells Crossing, NSW",29,54,6,153,3,53,197,19,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-29.90166667,153.0647222,Eucalyptus tetrapleura,NSW,Combination,Y,7566,1642,0.7566,18.56666565,22.98333359,13.39999962,1243,163,35,42.95046997,462,130,428,163,9.616666794,47.140522,386.7541809,27.39999962,7,20.39999962,22.79999924,14.30000019,0.1642,1242.8358,Threatened
1242,2000,R197/T20,Eucalyptus tetrapleura,Eucalyptus tetrapleura,Adnataria,x,11.47,12,9.39,9.78,3.96,2.29,3.3567,Eucalyptus tetrapleura,Eucalyptus tetrapleura,,Species,D.Nicolle,"Wells Crossing, NSW",29,54,6,153,3,53,197,20,Alive,Slight,1,None evident,0,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-29.90166667,153.0647222,Eucalyptus tetrapleura,NSW,Combination,Y,7566,1642,0.7566,18.56666565,22.98333359,13.39999962,1243,163,35,42.95046997,462,130,428,163,9.616666794,47.140522,386.7541809,27.39999962,7,20.39999962,22.79999924,14.30000019,0.1642,1242.8358,Threatened
2903,2000,R198/T15,Eucalyptus paniculata,Eucalyptus paniculata,Adnataria,x,11.89,12.36,9.99,9.04,3.47,2.43,3.6266,Eucalyptus paniculata,Eucalyptus paniculata,,Species,D.Nicolle,"Batemans Bay, NSW",35,46,9,150,8,57,198,15,Alive,Slight,1,Slight,1,?,Very scattered,Secondary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,2000,0,-35.76916667,150.1491667,Eucalyptus paniculata,NSW,Combination,Y,7335,1451,0.7335,15.90833282,20.06666565,11.38333321,1065,133,44,26.85518265,346,170,339,201,8.516666412,46.28623581,350.744873,24.29999924,5.900000095,18.39999962,18.93333244,12.05000019,0.1451,1064.8549,
2903,2000,R198/T16,Eucalyptus paniculata,Eucalyptus paniculata,Adnataria,x,11.34,10.78,8.47,7.92,2.35,1.69,2.9451,Eucalyptus paniculata,Eucalyptus paniculata,,Species,D.Nicolle,"Batemans Bay, NSW",35,46,9,150,8,57,198,16,Alive,Moderate,2,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-35.76916667,150.1491667,Eucalyptus paniculata,NSW,Combination,Y,7335,1451,0.7335,15.90833282,20.06666565,11.38333321,1065,133,44,26.85518265,346,170,339,201,8.516666412,46.28623581,350.744873,24.29999924,5.900000095,18.39999962,18.93333244,12.05000019,0.1451,1064.8549,
2903,2000,R198/T17,Eucalyptus paniculata,Eucalyptus paniculata,Adnataria,x,8.79,8.32,7.4,6.72,2.03,1.45,3.1964,Eucalyptus paniculata,Eucalyptus paniculata,,Species,D.Nicolle,"Batemans Bay, NSW",35,46,9,150,8,57,198,17,Alive,Moderate,2,Slight,1,?,Scattered,Tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,2000,0,-35.76916667,150.1491667,Eucalyptus paniculata,NSW,Combination,Y,7335,1451,0.7335,15.90833282,20.06666565,11.38333321,1065,133,44,26.85518265,346,170,339,201,8.516666412,46.28623581,350.744873,24.29999924,5.900000095,18.39999962,18.93333244,12.05000019,0.1451,1064.8549,
3180,2001,R220/T13,Eucalyptus albopurpurea,Eucalyptus albopurpurea,Adnataria,x,11.43,10.69,9.08,8.45,3.35,2.36,3.575,Eucalyptus albopurpurea,Eucalyptus albopurpurea,,Species,D.Nicolle,"Sleaford Mere 2, SA",34,49,59,135,43,59,220,13,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2001,0,-34.83305556,135.7330556,Eucalyptus albopurpurea,SA,Lignotuber,Y,3017,1627,0.3017,15.75833321,19.66666603,11.85000038,491,83,12,62.28969193,231,44,44,231,9.5,51.35135269,319.2237244,25.60000038,7.099999905,18.5,11.85000038,19.66666603,0.1627,490.8373,
3180,2001,R220/T15,Eucalyptus albopurpurea,Eucalyptus albopurpurea,Adnataria,x,9.87,10.03,7.81,7.71,2.76,1.97,3.3475,Eucalyptus albopurpurea,Eucalyptus albopurpurea,,Species,D.Nicolle,"Sleaford Mere 2, SA",34,49,59,135,43,59,220,15,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2001,0,-34.83305556,135.7330556,Eucalyptus albopurpurea,SA,Lignotuber,Y,3017,1627,0.3017,15.75833321,19.66666603,11.85000038,491,83,12,62.28969193,231,44,44,231,9.5,51.35135269,319.2237244,25.60000038,7.099999905,18.5,11.85000038,19.66666603,0.1627,490.8373,
3180,2001,R220/T16,Eucalyptus albopurpurea,Eucalyptus albopurpurea,Adnataria,x,9.72,9.32,7.69,7.85,2.32,1.69,2.5945,Eucalyptus albopurpurea,Eucalyptus albopurpurea,,Species,D.Nicolle,"Sleaford Mere 2, SA",34,49,59,135,43,59,220,16,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2001,0,-34.83305556,135.7330556,Eucalyptus albopurpurea,SA,Lignotuber,Y,3017,1627,0.3017,15.75833321,19.66666603,11.85000038,491,83,12,62.28969193,231,44,44,231,9.5,51.35135269,319.2237244,25.60000038,7.099999905,18.5,11.85000038,19.66666603,0.1627,490.8373,
3523,2001,R224/T21,Eucalyptus camaldulensis subsp. arida,Eucalyptus camaldulensis subsp. arida,Exsertaria,x,8.71,9.34,7.66,7.51,2.22,1.38,2.1449,Eucalyptus camaldulensis subsp. arida,Eucalyptus camaldulensis subsp. arida,,Subspecies,D.Nicolle,"Northampton, WA",28,19,10,114,32,21,224,21,Alive,Moderate,2,Moderate,2,?,Moderate,Secondary & tertiary branches,3 - 6 months,None evident,,Moderate,,,2001,2,-28.31944444,114.5391667,Eucalyptus camaldulensis subsp. arida,"WA,NT,Qld,SA,NSW",Combination,Y,1773,2340,0.1773,20.97916603,26.94999886,15.1833334,415,85,4,85.38768005,233,19,37,228,13.60833359,51.74271011,480.9954529,35.5,9.199999809,26.29999924,16.54999924,24.71666718,0.234,414.766,
3523,2001,R224/T22,Eucalyptus camaldulensis subsp. arida,Eucalyptus camaldulensis subsp. arida,Exsertaria,x,7.41,7.23,5.13,5.31,1.36,0.8,2.1739,Eucalyptus camaldulensis subsp. arida,Eucalyptus camaldulensis subsp. arida,,Subspecies,D.Nicolle,"Northampton, WA",28,19,10,114,32,21,224,22,Alive,Severe,3,Moderate,2,?,Scattered,"Primary, secondary & tertiary branches",3 - 6 months,None evident,,None evident,,,2001,0,-28.31944444,114.5391667,Eucalyptus camaldulensis subsp. arida,"WA,NT,Qld,SA,NSW",Combination,Y,1773,2340,0.1773,20.97916603,26.94999886,15.1833334,415,85,4,85.38768005,233,19,37,228,13.60833359,51.74271011,480.9954529,35.5,9.199999809,26.29999924,16.54999924,24.71666718,0.234,414.766,
3523,2001,R224/T23,Eucalyptus camaldulensis subsp. arida,Eucalyptus camaldulensis subsp. arida,Exsertaria,x,8.86,8.73,7.3,6.83,2.2,1.21,1.7624,Eucalyptus camaldulensis subsp. arida,Eucalyptus camaldulensis subsp. arida,,Subspecies,D.Nicolle,"Northampton, WA",28,19,10,114,32,21,224,23,Alive,Severe,3,Moderate,2,?,Moderate,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,2001,0,-28.31944444,114.5391667,Eucalyptus camaldulensis subsp. arida,"WA,NT,Qld,SA,NSW",Combination,Y,1773,2340,0.1773,20.97916603,26.94999886,15.1833334,415,85,4,85.38768005,233,19,37,228,13.60833359,51.74271011,480.9954529,35.5,9.199999809,26.29999924,16.54999924,24.71666718,0.234,414.766,
3766,2001,R229/T22,Eucalyptus petraea,Eucalyptus petraea,Adnataria,x,8.05,7.69,5.94,5.69,1.25,0.95,3.2803,Eucalyptus petraea,Eucalyptus petraea,,Species,D.Nicolle,"Coorow, WA",29,55,24,116,6,44,229,22,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,2001,0,-29.92333333,116.1122222,Eucalyptus petraea,WA,Lignotuber,Y,1440,2429,0.144,19.3125,26.2,12.73333,350,59,8,61.57726,166,32,37,161,14.09167,49.09988,558.102,35.7,7,28.7,13.98333,24.21667,0.2429,349.7571,
3766,2001,R229/T23,Eucalyptus petraea,Eucalyptus petraea,Adnataria,x,10.53,10.19,9.61,8.45,2.73,2.15,2.1854,Eucalyptus petraea,Eucalyptus petraea,,Species,D.Nicolle,"Coorow, WA",29,55,24,116,6,44,229,23,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2001,0,-29.92333333,116.1122222,Eucalyptus petraea,WA,Lignotuber,Y,1440,2429,0.144,19.3125,26.2,12.73333,350,59,8,61.57726,166,32,37,161,14.09167,49.09988,558.102,35.7,7,28.7,13.98333,24.21667,0.2429,349.7571,
3536,2001,R235/T01,Eucalyptus cuprea,Eucalyptus cuprea,Adnataria,x,7.55,7.21,4.79,5.25,0.85,0.63,3.1072,Eucalyptus cuprea,Eucalyptus cuprea,,Species,D.Nicolle,"Murchison River, WA",27,44,54,114,40,30,235,1,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2001,0,-27.74833333,114.675,Eucalyptus cuprea,WA,Lignotuber,Y,1326,2449,0.1326,20.89999962,27.26666641,14.55000019,325,59,4,70.42655945,169,25,46,156,14.85000038,52.10526657,518.1917725,36.29999924,7.800000191,28.5,15.78333282,22.60000038,0.2449,324.7551,
3536,2001,R235/T02,Eucalyptus cuprea,Eucalyptus cuprea,Adnataria,x,9.35,8.86,7,6.35,1.93,1.41,2.6313,Eucalyptus cuprea,Eucalyptus cuprea,,Species,D.Nicolle,"Murchison River, WA",27,44,54,114,40,30,235,2,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2001,0,-27.74833333,114.675,Eucalyptus cuprea,WA,Lignotuber,Y,1326,2449,0.1326,20.89999962,27.26666641,14.55000019,325,59,4,70.42655945,169,25,46,156,14.85000038,52.10526657,518.1917725,36.29999924,7.800000191,28.5,15.78333282,22.60000038,0.2449,324.7551,
